actual_path,alpha_partial_pct,alpha_zero_pct,assetId,budget_jpg,budget_png,center_std,checker_pct,cyan_transparent_pct,format,format_cell,green_transparent_pct,h,has_alpha,height,kb,line,magenta_transparent_pct,mode,near_white_pct,path,presence,section,status,uiKey,visible_cyan_pct,visible_green_pct,visible_magenta_pct,w,white_pct,width,issues
assets/resources/textures/ui/settings/settings_bg.jpg,0.0,0.0,textures/ui/settings/settings_bg,,800.0,79.55446011683314,0.0,0,JPEG,PNG/JPG,0,720,False,720,230.783203125,309,0,RGB,0.03656684027777778,assets/resources/textures/ui/settings/settings_bg.png,extension_mismatch,## 12. Settings 设置,必须新增,ui.settings.bg,0.0,0.0,0.0,1280,0.025173611111111112,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/settings/settings_panel.png,0.0,0.04175101214574899,textures/ui/settings/settings_panel,,150.0,63.864042051926944,0.0,0.0,PNG,PNG RGBA,0.0,520,True,520,103.552734375,310,0.0,RGBA,0.3775303643724696,assets/resources/textures/ui/settings/settings_panel.png,exact,## 12. Settings 设置,必须新增,ui.settings.panel,0.0,0.0,0.0,760,0.0,760,hard_alpha_panel_edge
assets/resources/textures/ui/settings/btn_reset.png,0.0,0.005787037037037038,textures/ui/settings/btn_reset,,55.0,2.153997325229241,0.0,0.0,PNG,PNG RGBA,0.0,72,True,72,24.5107421875,311,0.0,RGBA,0.0,assets/resources/textures/ui/settings/btn_reset.png,exact,## 12. Settings 设置,必须重做,ui.settings.reset_btn,0.0,0.0,0.0,240,0.0,240,
assets/resources/textures/ui/settings/btn_close.png,0.0,44.17317708333333,textures/ui/settings/btn_close,,30.0,66.07864122105175,0.0,0.0,PNG,PNG RGBA,0.0,96,True,96,22.8935546875,312,0.0,RGBA,0.0,assets/resources/textures/ui/settings/btn_close.png,exact,## 12. Settings 设置,建议重做,ui.settings.close_btn,0.0,0.0,0.0,96,0.0,96,
assets/resources/textures/ui/settlement/settlement_bg.jpg,0.0,0.0,textures/ui/settlement/settlement_bg,,800.0,97.57523436170499,0.00021701388888888888,0,JPEG,PNG/JPG,0,720,False,720,156.8447265625,324,0,RGB,0.1867404513888889,assets/resources/textures/ui/settlement/settlement_bg.png,extension_mismatch,## 13. Settlement 结算,必须新增,ui.settlement.bg,0.0,0.0,0.0,1280,0.0627170138888889,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/settlement/result_panel.png,0.0,0.0,textures/ui/settlement/result_panel,,150.0,8.52452496582954,0.0,0,PNG,PNG RGBA,0,460,False,460,137.693359375,325,0,RGB,0.2617276887871854,assets/resources/textures/ui/settlement/result_panel.png,exact,## 13. Settlement 结算,必须重做,ui.settlement.result_panel,0.0,0.0,0.0,760,0.0,760,expected_png_rgba
assets/resources/textures/ui/settlement/btn_double.png,14.221491228070176,30.964912280701757,textures/ui/settlement/btn_double,,60.0,13.05422821031328,0.0,100.0,PNG,PNG RGBA,0.0,76,True,76,14.609375,326,0.0,RGBA,0.0,assets/resources/textures/ui/settlement/btn_double.png,exact,## 13. Settlement 结算,必须重做,ui.settlement.double_btn,1.381578947368421,0.0,0.0,240,0.0,240,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/settlement/btn_back.png,12.215909090909092,34.9810606060606,textures/ui/settlement/btn_back,,55.0,17.186904586877457,0.0,100.0,PNG,PNG RGBA,0.0,72,True,72,11.650390625,327,0.0,RGBA,0.0,assets/resources/textures/ui/settlement/btn_back.png,exact,## 13. Settlement 结算,必须重做,ui.settlement.back_btn,1.3257575757575757,0.0,0.0,220,0.0,220,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/settlement/soulstone_icon.png,11.219618055555555,70.97439236111111,textures/ui/settlement/soulstone_icon,,30.0,139.2165682467982,0.0,100.0,PNG,PNG RGBA,0.0,96,True,96,6.734375,328,0.0,RGBA,0.043402777777777776,assets/resources/textures/ui/settlement/soulstone_icon.png,exact,## 13. Settlement 结算,必须重做,ui.settlement.soulstone_icon,1.215277777777778,0.0,0.0,96,0.0,96,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/settlement/reward_strip.png,0.0,0.0,textures/ui/settlement/reward_strip,,70.0,24.37254185222179,0.0,0,PNG,PNG RGBA,0,90,False,90,43.546875,329,0,RGB,12.274193548387096,assets/resources/textures/ui/settlement/reward_strip.png,exact,## 13. Settlement 结算,必须新增,ui.settlement.reward_strip,0.0,0.0,0.0,620,0.0,620,expected_png_rgba
assets/resources/textures/ui/death/death_bg.jpg,0.0,0.0,textures/ui/death/death_bg,,800.0,93.61769186139358,0.0,0,JPEG,PNG/JPG,0,720,False,720,163.71875,343,0,RGB,0.2683376736111111,assets/resources/textures/ui/death/death_bg.png,extension_mismatch,## 14. Death 失败页,必须重做,ui.death.bg,0.0,0.0,0.0,1280,0.12999131944444445,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/death/result_panel.png,0.0,0.0,textures/ui/death/result_panel,,150.0,11.330191607742776,0.0,0,PNG,PNG RGBA,0,460,False,460,144.0927734375,344,0,RGB,0.0,assets/resources/textures/ui/death/result_panel.png,exact,## 14. Death 失败页,必须重做,ui.death.result_panel,0.0,0.0,0.0,760,0.0,760,expected_png_rgba
assets/resources/textures/ui/death/btn_revive_active.png,11.798245614035089,36.60635964912281,textures/ui/death/btn_revive_active,,60.0,42.98032300638999,0.0,100.0,PNG,PNG RGBA,0.0,76,True,76,15.2431640625,345,0.0,RGBA,0.0,assets/resources/textures/ui/death/btn_revive_active.png,exact,## 14. Death 失败页,必须重做,ui.death.revive_btn_active,1.4802631578947367,0.0,0.0,240,0.0,240,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/death/btn_revive_default.png,8.848684210526315,38.29495614035088,textures/ui/death/btn_revive_default,,60.0,21.493848299152273,0.0,100.0,PNG,PNG RGBA,0.0,76,True,76,11.06640625,346,0.0,RGBA,0.09868421052631579,assets/resources/textures/ui/death/btn_revive_default.png,exact,## 14. Death 失败页,必须重做,ui.death.revive_btn_default,1.074561403508772,0.0,0.0,240,0.0,240,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/death/btn_settle_active.png,10.444078947368421,40.14254385964912,textures/ui/death/btn_settle_active,,60.0,40.04625584261421,0.0,100.0,PNG,PNG RGBA,0.0,76,True,76,13.158203125,347,0.0,RGBA,0.0,assets/resources/textures/ui/death/btn_settle_active.png,exact,## 14. Death 失败页,必须重做,ui.death.settle_btn_active,1.3980263157894737,0.0,0.0,240,0.0,240,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/death/btn_settle_default.png,11.332236842105264,32.75767543859649,textures/ui/death/btn_settle_default,,60.0,12.583382866114864,0.0,100.0,PNG,PNG RGBA,0.0,76,True,76,12.2138671875,348,0.0,RGBA,0.0,assets/resources/textures/ui/death/btn_settle_default.png,exact,## 14. Death 失败页,必须重做,ui.death.settle_btn_default,3.393640350877193,0.0,0.0,240,0.0,240,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/death/icon_soulstone.png,17.957899305555554,75.56423611111111,textures/ui/death/icon_soulstone,,30.0,94.13006687669866,0.0,100.0,PNG,PNG RGBA,0.0,96,True,96,6.693359375,349,0.0,RGBA,0.6293402777777778,assets/resources/textures/ui/death/icon_soulstone.png,exact,## 14. Death 失败页,建议重做,ui.death.soulstone_icon,1.7144097222222223,0.0,0.0,96,0.564236111111111,96,visible_chroma_residue;transparent_rgb_chroma_pollution
assets/resources/textures/ui/hud/hud_hpbar_bg.png,0.0,0.08597883597883597,textures/ui/hud/hud_hpbar_bg,,45.0,32.804338768621214,0.006613756613756614,0.0,PNG,PNG RGBA,0.0,42,True,42,23.2734375,364,0.0,RGBA,3.439153439153439,assets/resources/textures/ui/hud/hud_hpbar_bg.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.hud.hpbar_bg,0.0,0.2843915343915344,0.0,360,1.5476190476190477,360,
assets/resources/textures/ui/hud/hud_hpbar_fill.png,0.0,0.052521008403361345,textures/ui/hud/hud_hpbar_fill,,35.0,126.71309984121027,0.7668067226890756,0.0,PNG,PNG RGBA,0.0,28,True,28,10.3515625,365,0.0,RGBA,81.14495798319328,assets/resources/textures/ui/hud/hud_hpbar_fill.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.hud.hpbar_fill,0.0,0.0,0.0,340,8.109243697478991,340,
assets/resources/textures/ui/hud/hud_hpbar_frame.png,0.0,0.12183235867446393,textures/ui/hud/hud_hpbar_frame,,55.0,72.8241604315388,0.4775828460038986,0.0,PNG,PNG RGBA,0.0,54,True,54,34.833984375,366,0.0,RGBA,0.1851851851851852,assets/resources/textures/ui/hud/hud_hpbar_frame.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.hud.hpbar_frame,0.0,0.7212475633528265,0.0,380,0.029239766081871347,380,hard_alpha_panel_edge
assets/resources/textures/ui/hud/hud_skillslot.png,0.0,29.54644097222222,textures/ui/hud/hud_skillslot,,35.0,55.02451084736844,0.0,0.0,PNG,PNG RGBA,0.0,96,True,96,22.0205078125,367,0.0,RGBA,0.054253472222222224,assets/resources/textures/ui/hud/hud_skillslot.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.hud.skillslot,0.0,0.0,0.0,96,0.043402777777777776,96,
assets/resources/textures/ui/hud/hud_cdmask.png,0.0,29.54644097222222,textures/ui/hud/hud_cdmask,,20.0,77.99640321556204,4.817708333333334,0.0,PNG,PNG RGBA,0.0,96,True,96,15.69921875,368,0.0,RGBA,11.23046875,assets/resources/textures/ui/hud/hud_cdmask.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.hud.cdmask,0.0,0.0,0.0,96,3.4071180555555554,96,visible_checker_or_fake_transparency_risk
assets/resources/textures/ui/hud/hud_rollbtn.png,0.0,28.020833333333332,textures/ui/hud/hud_rollbtn,,45.0,98.88189955462765,0.0,0.0,PNG,PNG RGBA,0.24783147459727387,120,True,120,36.185546875,369,0.0,RGBA,1.4305555555555556,assets/resources/textures/ui/hud/hud_rollbtn.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.hud.rollbtn,0.0,0.3680555555555555,0.0,120,0.5208333333333333,120,
assets/resources/textures/ui/hud/joystick_base.png,0.0,24.194444444444443,textures/ui/hud/joystick_base,,55.0,97.24883213882893,0.0,0.0,PNG,PNG RGBA,0.0,180,True,180,42.9326171875,370,0.0,RGBA,1.1388888888888888,assets/resources/textures/ui/hud/joystick_base.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.joystick.base,0.0,0.0,0.0,180,0.0,180,
assets/resources/textures/ui/hud/joystick_dot.png,0.0,27.001549586776857,textures/ui/hud/joystick_dot,,30.0,93.51349829749927,0.5036157024793388,0.0,PNG,PNG RGBA,0.0,88,True,88,18.5234375,371,0.0,RGBA,1.8724173553719008,assets/resources/textures/ui/hud/joystick_dot.png,exact,## 15. Battle HUD 战斗界面,必须重做,ui.joystick.dot,0.0,0.0,0.0,88,0.47778925619834706,88,
assets/resources/textures/ui/hud/floor_badge.png,0.0,0.043706293706293704,textures/ui/hud/floor_badge,,35.0,67.2572741632509,0.0,0.0,PNG,PNG RGBA,0.0,52,True,52,22.1455078125,372,0.0,RGBA,0.0,assets/resources/textures/ui/hud/floor_badge.png,exact,## 15. Battle HUD 战斗界面,建议新增,ui.hud.floor_badge,0.0,0.0,0.0,220,0.0,220,
assets/resources/textures/ui/hud/kill_badge.png,0.0,0.043706293706293704,textures/ui/hud/kill_badge,,35.0,51.47227858514484,3.6276223776223775,0.0,PNG,PNG RGBA,0.0,52,True,52,18.818359375,373,0.0,RGBA,39.51923076923077,assets/resources/textures/ui/hud/kill_badge.png,exact,## 15. Battle HUD 战斗界面,建议新增,ui.hud.kill_badge,0.0,0.0,0.0,220,36.82692307692308,220,
assets/resources/textures/ui/hud/pause_btn.png,0.0,28.22145061728395,textures/ui/hud/pause_btn,,25.0,66.63442355840226,8.121141975308642,0.0,PNG,PNG RGBA,0.0,72,True,72,13.8994140625,374,0.0,RGBA,11.689814814814815,assets/resources/textures/ui/hud/pause_btn.png,exact,## 15. Battle HUD 战斗界面,建议新增,ui.hud.pause_btn,0.0,0.28935185185185186,0.0,72,6.172839506172839,72,visible_checker_or_fake_transparency_risk
assets/resources/textures/ui/map/map_panel.png,25.601388888888888,0.04781746031746032,textures/ui/map/map_panel,,160.0,73.1376988061179,0.0,0.0,PNG,PNG RGBA,0.0,560,True,560,122.876953125,386,0.0,RGBA,0.0,assets/resources/textures/ui/map/map_panel.png,exact,## 16. DungeonMap 地牢地图,必须新增,ui.map.panel,0.0,0.0,0.0,900,0.0,900,
assets/resources/textures/ui/map/map_node_current.png,0.0,27.421875,textures/ui/map/map_node_current,,25.0,80.53663171409376,0.03125,0.0,PNG,PNG RGBA,0.0,80,True,80,14.9814453125,387,0.0,RGBA,1.859375,assets/resources/textures/ui/map/map_node_current.png,exact,## 16. DungeonMap 地牢地图,必须重做,ui.map.node_current,0.0,0.0,0.0,80,1.34375,80,
assets/resources/textures/ui/map/map_node_unknown.png,0.0,27.421875,textures/ui/map/map_node_unknown,,25.0,59.0982845877182,0.234375,0.0,PNG,PNG RGBA,0.0,80,True,80,14.41015625,388,0.0,RGBA,0.0,assets/resources/textures/ui/map/map_node_unknown.png,exact,## 16. DungeonMap 地牢地图,必须重做,ui.map.node_unknown,0.0,0.0,0.0,80,0.0,80,
assets/resources/textures/ui/map/map_node_visited.png,0.0,27.421875,textures/ui/map/map_node_visited,,25.0,62.87099468264343,5.46875,0.0,PNG,PNG RGBA,0.0,80,True,80,15.5087890625,389,0.0,RGBA,14.015625000000002,assets/resources/textures/ui/map/map_node_visited.png,exact,## 16. DungeonMap 地牢地图,必须重做,ui.map.node_visited,0.0,0.0,0.0,80,1.4375,80,visible_checker_or_fake_transparency_risk
assets/resources/textures/ui/upgrade/upgrade_bg.jpg,0.0,0.0,textures/ui/upgrade/upgrade_bg,,800.0,91.94237184958068,0.0022786458333333335,0,JPEG,PNG/JPG,0,720,False,720,193.44140625,403,0,RGB,0.4819878472222222,assets/resources/textures/ui/upgrade/upgrade_bg.png,extension_mismatch,## 17. Upgrade 升级选择,必须新增,ui.upgrade.bg,0.0,0.0,0.0,1280,0.07660590277777779,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/upgrade/card_frame_common.png,0.0,0.13095238095238096,textures/ui/upgrade/card_frame_common,,100.0,82.61971954375359,0.0,0.0,PNG,PNG RGBA,0.0,420,True,420,85.1083984375,404,0.0,RGBA,0.0,assets/resources/textures/ui/upgrade/card_frame_common.png,exact,## 17. Upgrade 升级选择,必须重做,ui.upgrade.card_common,0.0,0.0,0.0,300,0.0,300,hard_alpha_panel_edge
assets/resources/textures/ui/upgrade/card_frame_rare.png,0.0,0.13095238095238096,textures/ui/upgrade/card_frame_rare,,110.0,80.2523837422149,0.0,0.0,PNG,PNG RGBA,0.0,420,True,420,94.080078125,405,0.0,RGBA,0.6436507936507937,assets/resources/textures/ui/upgrade/card_frame_rare.png,exact,## 17. Upgrade 升级选择,必须重做,ui.upgrade.card_rare,0.0,0.0,0.0,300,0.6436507936507937,300,hard_alpha_panel_edge
assets/resources/textures/ui/upgrade/card_frame_epic.png,0.0,0.13095238095238096,textures/ui/upgrade/card_frame_epic,,120.0,69.27732648409552,0.0,0.0,PNG,PNG RGBA,0.0,420,True,420,95.08984375,406,0.0,RGBA,0.2380952380952381,assets/resources/textures/ui/upgrade/card_frame_epic.png,exact,## 17. Upgrade 升级选择,必须重做,ui.upgrade.card_epic,0.0,0.0,0.006349206349206349,300,0.2380952380952381,300,hard_alpha_panel_edge
assets/resources/textures/ui/upgrade/btn_pick.png,0.0,0.0984848484848485,textures/ui/upgrade/btn_pick,,50.0,70.99617488215951,0.0,0.0,PNG,PNG RGBA,0.0,66,True,66,26.5380859375,407,0.0,RGBA,0.007575757575757576,assets/resources/textures/ui/upgrade/btn_pick.png,exact,## 17. Upgrade 升级选择,必须新增,ui.upgrade.pick_btn,0.0,0.0,0.0,200,0.007575757575757576,200,
assets/resources/textures/ui/equipment/equipment_bg.jpg,0.0,0.0,textures/ui/equipment/equipment_bg,,800.0,121.50643732920315,0.0015190972222222222,0,JPEG,PNG/JPG,0,720,False,720,272.828125,444,0,RGB,0.46343315972222227,assets/resources/textures/ui/equipment/equipment_bg.png,extension_mismatch,## 18. Equipment 装备,必须新增,ui.equipment.bg,0.0,0.0,0.0,1280,0.04275173611111111,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/equipment/equip_body_frame.png,0.0,0.020604395604395604,textures/ui/equipment/equip_body_frame,,130.0,136.03949664482272,0.0,0.0,PNG,PNG RGBA,0.0,520,True,520,124.4462890625,445,0.0,RGBA,0.3484432234432234,assets/resources/textures/ui/equipment/equip_body_frame.png,exact,## 18. Equipment 装备,必须重做,ui.equipment.body_frame,0.0,0.0,0.0,420,0.0,420,hard_alpha_panel_edge
assets/resources/textures/ui/equipment/inventory_panel.png,0.0,0.020161290322580645,textures/ui/equipment/inventory_panel,,140.0,32.16624682171301,0.9395161290322581,0.0,PNG,PNG RGBA,0.0,520,True,520,80.9453125,446,0.0,RGBA,2.9246277915632755,assets/resources/textures/ui/equipment/inventory_panel.png,exact,## 18. Equipment 装备,必须新增,ui.equipment.inventory_panel,0.0,0.0,0.0,620,0.0,620,hard_alpha_panel_edge
assets/resources/textures/ui/equipment/inventory_slot.png,0.0,0.34262759924385633,textures/ui/equipment/inventory_slot,,30.0,24.18334888174992,11.554820415879018,0.0,PNG,PNG RGBA,0.0,92,True,92,17.654296875,447,0.0,RGBA,13.468809073724008,assets/resources/textures/ui/equipment/inventory_slot.png,exact,## 18. Equipment 装备,必须重做,ui.equipment.inventory_slot,0.0,0.0,0.0,92,9.002835538752363,92,visible_checker_or_fake_transparency_risk
assets/resources/textures/ui/equipment/item_slot.png,0.0,26.594990548204162,textures/ui/equipment/item_slot,,30.0,94.58907405222175,0.0,0.0,PNG,PNG RGBA,0.0,92,True,92,21.8623046875,448,0.0,RGBA,0.0,assets/resources/textures/ui/equipment/item_slot.png,exact,## 18. Equipment 装备,必须重做,ui.equipment.item_slot,0.0,0.0,0.0,92,0.0,92,
assets/resources/textures/ui/equipment/set_counter_bg.png,0.0,0.09232954545454546,textures/ui/equipment/set_counter_bg,,45.0,67.66246601356924,0.028409090909090908,0.0,PNG,PNG RGBA,0.0,64,True,64,25.53125,449,0.0,RGBA,0.1633522727272727,assets/resources/textures/ui/equipment/set_counter_bg.png,exact,## 18. Equipment 装备,必须重做,ui.equipment.set_counter_bg,0.0,0.0,0.0,220,0.11363636363636363,220,
assets/resources/textures/ui/equipment/btn_equip.png,0.0,0.11284722222222221,textures/ui/equipment/btn_equip,,45.0,49.14702993862373,0.0,0.0,PNG,PNG RGBA,0.0,64,True,64,24.849609375,450,0.0,RGBA,0.0,assets/resources/textures/ui/equipment/btn_equip.png,exact,## 18. Equipment 装备,必须新增,ui.equipment.equip_btn,0.0,0.0,0.0,180,0.0,180,
assets/resources/textures/ui/equipment/btn_close.png,0.0,26.551649305555557,textures/ui/equipment/btn_close,,30.0,88.0068579726575,0.07595486111111112,0.0,PNG,PNG RGBA,0.0,96,True,96,21.369140625,451,0.0,RGBA,0.35807291666666663,assets/resources/textures/ui/equipment/btn_close.png,exact,## 18. Equipment 装备,必须新增,ui.equipment.close_btn,0.0,0.0,0.0,96,0.043402777777777776,96,button_center_too_busy_risk
assets/resources/textures/ui/event/event_bg.jpg,0.0,0.0,textures/ui/event/event_bg,,800.0,81.24142144613273,0.0,0,JPEG,PNG/JPG,0,720,False,720,197.0,465,0,RGB,0.2336154513888889,assets/resources/textures/ui/event/event_bg.png,extension_mismatch,## 19. Event / Marquee 事件界面,必须新增,ui.event.bg,0.0,0.0,0.0,1280,0.04188368055555555,1280,extension_mismatch_doc_vs_file
assets/resources/textures/ui/event/event_panel.png,0.0,0.038696060037523454,textures/ui/event/event_panel,,150.0,5.831360766208342,0.0,0.0,PNG,PNG RGBA,0.0,520,True,520,136.630859375,466,0.0,RGBA,0.0,assets/resources/textures/ui/event/event_panel.png,exact,## 19. Event / Marquee 事件界面,必须新增,ui.event.panel,0.0,0.0,0.0,820,0.0,820,hard_alpha_panel_edge
assets/resources/textures/ui/event/choice_card.png,0.0,0.0014467592592592594,textures/ui/event/choice_card,,70.0,28.658177320279123,0.0,0.0,PNG,PNG RGBA,0.0,96,True,96,28.18359375,467,0.0,RGBA,1.7404513888888888,assets/resources/textures/ui/event/choice_card.png,exact,## 19. Event / Marquee 事件界面,必须新增,ui.event.choice_card,0.0,0.0,0.0,720,0.0,720,hard_alpha_panel_edge
assets/resources/textures/ui/event/btn_continue.png,0.0,0.005482456140350877,textures/ui/event/btn_continue,,60.0,70.2912155169397,0.0,0.0,PNG,PNG RGBA,0.0,76,True,76,20.123046875,468,0.0,RGBA,0.0,assets/resources/textures/ui/event/btn_continue.png,exact,## 19. Event / Marquee 事件界面,必须新增,ui.event.continue_btn,0.0,0.0,0.0,240,0.0,240,
